ubigeo;codigo;nombre;id_padre;usuario_crea;fecha_crea
200210;301547;Municipalidad Distrital de Suyo;41;1;01-08-2025
200301;301548;Municipalidad Provincial de Huancabamba;41;1;01-08-2025
200302;301549;Municipalidad Distrital de Canchaque;41;1;01-08-2025
200303;301550;Municipalidad Distrital de el Carmen de la Frontera;41;1;01-08-2025
200304;301551;Municipalidad Distrital de Huarmaca;41;1;01-08-2025
200305;301552;Municipalidad Distrital de Lalaquiz;41;1;01-08-2025
200306;301553;Municipalidad Distrital de San Miguel de El Faique;41;1;01-08-2025
200307;301554;Municipalidad Distrital de Sondor;41;1;01-08-2025
200308;301555;Municipalidad Distrital de Sondorillo;41;1;01-08-2025
200401;301556;Municipalidad Provincial de Morropón - Chulucanas;41;1;01-08-2025
200402;301557;Municipalidad Distrital de Buenos Aires;41;1;01-08-2025
200403;301558;Municipalidad Distrital de Chalaco;41;1;01-08-2025
200404;301559;Municipalidad Distrital de la Matanza;41;1;01-08-2025
200405;301560;Municipalidad Distrital de Morropon;41;1;01-08-2025
200406;301561;Municipalidad Distrital de Salitral;41;1;01-08-2025
200407;301562;Municipalidad Distrital de San Juan de Bigote;41;1;01-08-2025
200408;301563;Municipalidad Distrital de Santa Catalina de Mossa;41;1;01-08-2025
200409;301564;Municipalidad Distrital de Santo Domingo;41;1;01-08-2025
200410;301565;Municipalidad Distrital de Yamango;41;1;01-08-2025
200501;301566;Municipalidad Provincial de Paita;41;1;01-08-2025
200502;301567;Municipalidad Distrital de Amotape;41;1;01-08-2025
200503;301568;Municipalidad Distrital de el Arenal;41;1;01-08-2025
200504;301569;Municipalidad Distrital de Colan;41;1;01-08-2025
200505;301570;Municipalidad Distrital de la Huaca;41;1;01-08-2025
200506;301571;Municipalidad Distrital de Tamarindo;41;1;01-08-2025
200507;301572;Municipalidad Distrital de Vichayal;41;1;01-08-2025
200601;301573;Municipalidad Provincial de Sullana;41;1;01-08-2025
200602;301574;Municipalidad Distrital de Bellavista;41;1;01-08-2025
200603;301575;Municipalidad Distrital de Ignacio Escudero;41;1;01-08-2025
200604;301576;Municipalidad Distrital de Lancones;41;1;01-08-2025
200605;301577;Municipalidad Distrital de Marcavelica;41;1;01-08-2025
200606;301578;Municipalidad Distrital de Miguel Checa;41;1;01-08-2025
200607;301579;Municipalidad Distrital de Querecotillo;41;1;01-08-2025
200608;301580;Municipalidad Distrital de Salitral;41;1;01-08-2025
200701;301581;Municipalidad Provincial de Talara - Pariñas;41;1;01-08-2025
200702;301582;Municipalidad Distrital de el Alto;41;1;01-08-2025
200703;301583;Municipalidad Distrital de la Brea;41;1;01-08-2025
200704;301584;Municipalidad Distrital de Lobitos;41;1;01-08-2025
200705;301585;Municipalidad Distrital de los Organos;41;1;01-08-2025
200706;301586;Municipalidad Distrital de Mancora;41;1;01-08-2025
200801;301587;Municipalidad Provincial de Sechura;41;1;01-08-2025
200802;301588;Municipalidad Distrital de Bellavista de la Union;41;1;01-08-2025
200803;301589;Municipalidad Distrital de Bernal;41;1;01-08-2025
200804;301590;Municipalidad Distrital de Cristo Nos Valga;41;1;01-08-2025
200805;301591;Municipalidad Distrital de Vice;41;1;01-08-2025
200806;301592;Municipalidad Distrital de Rinconada Llicuar;41;1;01-08-2025
210101;301593;Municipalidad Provincial de Puno;41;1;01-08-2025
210102;301594;Municipalidad Distrital de Acora;41;1;01-08-2025
210103;301595;Municipalidad Distrital de Amantani;41;1;01-08-2025
210104;301596;Municipalidad Distrital de Atuncolla;41;1;01-08-2025
210105;301597;Municipalidad Distrital de Capachica;41;1;01-08-2025
210106;301598;Municipalidad Distrital de Chucuito;41;1;01-08-2025
210107;301599;Municipalidad Distrital de Coata;41;1;01-08-2025
210108;301600;Municipalidad Distrital Huata;41;1;01-08-2025
210109;301601;Municipalidad Distrital de Mañazo;41;1;01-08-2025
210110;301602;Municipalidad Distrital de Paucarcolla;41;1;01-08-2025
210111;301603;Municipalidad Distrital de Pichacani;41;1;01-08-2025
210112;301604;Municipalidad Distrital de Plateria;41;1;01-08-2025
210113;301605;Municipalidad Distrital de San Antonio;41;1;01-08-2025
210114;301606;Municipalidad Distrital de Tiquillaca;41;1;01-08-2025
210115;301607;Municipalidad Distrital de Vilque;41;1;01-08-2025
210201;301608;Municipalidad Provincial de Azangaro;41;1;01-08-2025
210202;301609;Municipalidad Distrital de Achaya;41;1;01-08-2025
210203;301610;Municipalidad Distrital de Arapa;41;1;01-08-2025
210204;301611;Municipalidad Distrital de Asillo;41;1;01-08-2025
210205;301612;Municipalidad Distrital de Caminaca;41;1;01-08-2025
210206;301613;Municipalidad Distrital de Chupa;41;1;01-08-2025
210207;301614;Municipalidad Distrital de José Domingo Choquehuanca;41;1;01-08-2025
210208;301615;Municipalidad Distrital de Muñani;41;1;01-08-2025
210209;301616;Municipalidad Distrital de Potoni;41;1;01-08-2025
210210;301617;Municipalidad Distrital de Saman;41;1;01-08-2025
210211;301618;Municipalidad Distrital de San Anton;41;1;01-08-2025
210212;301619;Municipalidad Distrital de San José;41;1;01-08-2025
210213;301620;Municipalidad Distrital de San Juan de Salinas;41;1;01-08-2025
210214;301621;Municipalidad Distrital de Santiago de Pupuja;41;1;01-08-2025
210215;301622;Municipalidad Distrital de Tirapata;41;1;01-08-2025
210301;301623;Municipalidad Provincial de Carabaya - Macusani;41;1;01-08-2025
210302;301624;Municipalidad Distrital de Ajoyani;41;1;01-08-2025
210303;301625;Municipalidad Distrital de Ayapata;41;1;01-08-2025
210304;301626;Municipalidad Distrital de Coasa;41;1;01-08-2025
210305;301627;Municipalidad Distrital de Corani;41;1;01-08-2025
210306;301628;Municipalidad Distrital de Crucero;41;1;01-08-2025
210307;301629;Municipalidad Distrital de Ituata;41;1;01-08-2025
210308;301630;Municipalidad Distrital de Ollachea;41;1;01-08-2025
210309;301631;Municipalidad Distrital de San Gaban;41;1;01-08-2025
210310;301632;Municipalidad Distrital de Usicayos;41;1;01-08-2025
210401;301633;Municipalidad Provincial de Chucuito - Juli;41;1;01-08-2025
210402;301634;Municipalidad Distrital de Desaguadero;41;1;01-08-2025
210403;301635;Municipalidad Distrital de Huacullani;41;1;01-08-2025
210404;301636;Municipalidad Distrital de Kelluyo;41;1;01-08-2025
210405;301637;Municipalidad Distrital de Pisacoma;41;1;01-08-2025
210406;301638;Municipalidad Distrital de Pomata;41;1;01-08-2025
210407;301639;Municipalidad Distrital de Zepita;41;1;01-08-2025
210501;301640;Municipalidad Provincial el Collao - Ilave;41;1;01-08-2025
210502;301641;Municipalidad Distrital de Capaso;41;1;01-08-2025
210503;301642;Municipalidad Distrital de Pilcuyo;41;1;01-08-2025
210504;301643;Municipalidad Distrital de Santa Rosa;41;1;01-08-2025
210505;301644;Municipalidad Distrital de Conduriri;41;1;01-08-2025
210601;301645;Municipalidad Provincial de Huancane;41;1;01-08-2025
210602;301646;Municipalidad Distrital de Cojata;41;1;01-08-2025
210603;301647;Municipalidad Distrital de Huatasani;41;1;01-08-2025
210604;301648;Municipalidad Distrital de Inchupalla;41;1;01-08-2025
210605;301649;Municipalidad Distrital de Pusi;41;1;01-08-2025
210606;301650;Municipalidad Distrital de Rosaspata;41;1;01-08-2025
210607;301651;Municipalidad Distrital de Taraco;41;1;01-08-2025
210608;301652;Municipalidad Distrital de Vilque Chico;41;1;01-08-2025
210701;301653;Municipalidad Provincial de Lampa;41;1;01-08-2025
210702;301654;Municipalidad Distrital de Cabanilla;41;1;01-08-2025
210703;301655;Municipalidad Distrital de Calapuja;41;1;01-08-2025
210704;301656;Municipalidad Distrital de Nicasio;41;1;01-08-2025
210705;301657;Municipalidad Distrital de Ocuviri;41;1;01-08-2025
210706;301658;Municipalidad Distrital de Palca;41;1;01-08-2025
210707;301659;Municipalidad Distrital de Paratia;41;1;01-08-2025
210708;301660;Municipalidad Distrital de Pucara;41;1;01-08-2025
210709;301661;Municipalidad Distrital de Santa Lucia;41;1;01-08-2025
210710;301662;Municipalidad Distrital de Vilavila;41;1;01-08-2025
210801;301663;Municipalidad Provincial de Melgar - Ayaviri;41;1;01-08-2025
210802;301664;Municipalidad Distrital de Antauta;41;1;01-08-2025
210803;301665;Municipalidad Distrital de Cupi;41;1;01-08-2025
210804;301666;Municipalidad Distrital de Llalli;41;1;01-08-2025
210805;301667;Municipalidad Distrital de Macari;41;1;01-08-2025
210806;301668;Municipalidad Distrital de Nuñoa;41;1;01-08-2025
210807;301669;Municipalidad Distrital de Orurillo;41;1;01-08-2025
210808;301670;Municipalidad Distrital de Santa Rosa;41;1;01-08-2025
210809;301671;Municipalidad Distrital de Umachiri;41;1;01-08-2025
210901;301672;Municipalidad Provincial de Moho;41;1;01-08-2025
210902;301673;Municipalidad Distrital de Conima;41;1;01-08-2025
210903;301674;Municipalidad Distrital de Huayrapata;41;1;01-08-2025
210904;301675;Municipalidad Distrital de Tilali;41;1;01-08-2025
211001;301676;Municipalidad Provincial de San Antonio de Putina;41;1;01-08-2025
211002;301677;Municipalidad Distrital de Ananea;41;1;01-08-2025
211003;301678;Municipalidad Distrital de Pedro Vilca Apaza;41;1;01-08-2025
211004;301679;Municipalidad Distrital de Quilcapuncu;41;1;01-08-2025
211005;301680;Municipalidad Distrital de Sina;41;1;01-08-2025
211101;301681;Municipalidad Provincial de San Roman - Juliaca;41;1;01-08-2025
211102;301682;Municipalidad Distrital de Cabana;41;1;01-08-2025
211103;301683;Municipalidad Distrital de Cabanillas;41;1;01-08-2025
211104;301684;Municipalidad Distrital de Caracoto;41;1;01-08-2025
211105;301886;Municipalidad Distrital de San Miguel;41;1;01-08-2025
211201;301685;Municipalidad Provincial de Sandia;41;1;01-08-2025
211202;301686;Municipalidad Distrital de Cuyocuyo;41;1;01-08-2025
211203;301687;Municipalidad Distrital de Limbani;41;1;01-08-2025
211204;301688;Municipalidad Distrital de Patambuco;41;1;01-08-2025
211205;301689;Municipalidad Distrital de Phara;41;1;01-08-2025
211206;301690;Municipalidad Distrital de Quiaca;41;1;01-08-2025
211207;301691;Municipalidad Distrital de San Juan del Oro;41;1;01-08-2025
211208;301692;Municipalidad Distrital de Yanahuaya;41;1;01-08-2025
211209;301693;Municipalidad Distrital de Alto Inambari;41;1;01-08-2025
211210;301841;Municipalidad Distrital de San Pedro de Putina Punco;41;1;01-08-2025
211301;301694;Municipalidad Provincial de Yunguyo;41;1;01-08-2025
211302;301695;Municipalidad Distrital de Anapia;41;1;01-08-2025
211303;301696;Municipalidad Distrital de Copani;41;1;01-08-2025
211304;301697;Municipalidad Distrital de Cuturapi;41;1;01-08-2025
211305;301698;Municipalidad Distrital de Ollaraya;41;1;01-08-2025
211306;301699;Municipalidad Distrital de Tinicachi;41;1;01-08-2025
211307;301700;Municipalidad Distrital de Unicachi;41;1;01-08-2025
220101;301701;Municipalidad Provincial de Moyobamba;41;1;01-08-2025
220102;301702;Municipalidad Distrital de Calzada;41;1;01-08-2025
220103;301703;Municipalidad Distrital de Habana;41;1;01-08-2025
220104;301704;Municipalidad Distrital de Jepelacio;41;1;01-08-2025
220105;301705;Municipalidad Distrital de Soritor;41;1;01-08-2025
220106;301706;Municipalidad Distrital de Yantalo;41;1;01-08-2025
220201;301707;Municipalidad Provincial de Bellavista;41;1;01-08-2025
220202;301708;Municipalidad Distrital de Alto Biavo;41;1;01-08-2025
220203;301709;Municipalidad Distrital de Bajo Biavo;41;1;01-08-2025
220204;301710;Municipalidad Distrital de Huallaga;41;1;01-08-2025
220205;301711;Municipalidad Distrital de San Pablo;41;1;01-08-2025
220206;301712;Municipalidad Distrital de San Rafael;41;1;01-08-2025
220301;301713;Municipalidad Provincial de el Dorado;41;1;01-08-2025
220302;301714;Municipalidad Distrital de Agua Blanca;41;1;01-08-2025
220303;301715;Municipalidad Distrital de San Martín;41;1;01-08-2025
220304;301716;Municipalidad Distrital de Santa Rosa;41;1;01-08-2025
220305;301717;Municipalidad Distrital de Shatoja;41;1;01-08-2025
220401;301718;Municipalidad Provincial de Huallaga - Saposoa;41;1;01-08-2025
220402;301719;Municipalidad Distrital de Alto Saposoa;41;1;01-08-2025
220403;301720;Municipalidad Distrital de El Eslabón;41;1;01-08-2025
220404;301721;Municipalidad Distrital de Piscoyacu;41;1;01-08-2025
220405;301722;Municipalidad Distrital de Sacanche;41;1;01-08-2025
220406;301723;Municipalidad Distrital de Tingo de Saposoa;41;1;01-08-2025
220501;301724;Municipalidad Provincial de Lamas;41;1;01-08-2025
220502;301725;Municipalidad Distrital de Alonso de Alvarado;41;1;01-08-2025
220503;301726;Municipalidad Distrital de Barranquita;41;1;01-08-2025
220504;301727;Municipalidad Distrital de Caynarachi;41;1;01-08-2025
220505;301728;Municipalidad Distrital de Cuñumbuqui;41;1;01-08-2025
220506;301729;Municipalidad Distrital de Pinto Recodo;41;1;01-08-2025
220507;301730;Municipalidad Distrital de Rumisapa;41;1;01-08-2025
220508;301731;Municipalidad Distrital de San Roque de Cumbaza;41;1;01-08-2025
220509;301732;Municipalidad Distrital de Shanao;41;1;01-08-2025
220510;301733;Municipalidad Distrital de Tabalosos;41;1;01-08-2025
220511;301734;Municipalidad Distrital de Zapatero;41;1;01-08-2025
220601;301735;Municipalidad Provincial de Mariscal Cáceres - Juanjui;41;1;01-08-2025
220602;301736;Municipalidad Distrital de Campanilla;41;1;01-08-2025
220603;301737;Municipalidad Distrital de Huicungo;41;1;01-08-2025
220604;301738;Municipalidad Distrital de Pachiza;41;1;01-08-2025
220605;301739;Municipalidad Distrital de Pajarillo;41;1;01-08-2025
220701;301740;Municipalidad Provincial de Picota;41;1;01-08-2025
220702;301741;Municipalidad Distrital de Buenos Aires;41;1;01-08-2025
220703;301742;Municipalidad Distrital de Caspisapa;41;1;01-08-2025
220704;301743;Municipalidad Distrital de Pilluana;41;1;01-08-2025
220705;301744;Municipalidad Distrital de Pucacaca;41;1;01-08-2025
220706;301745;Municipalidad Distrital de San Cristobal;41;1;01-08-2025
220707;301746;Municipalidad Distrital de San Hilarion;41;1;01-08-2025
220708;301747;Municipalidad Distrital de Shamboyacu;41;1;01-08-2025
220709;301748;Municipalidad Distrital de Tingo de Ponasa;41;1;01-08-2025
220710;301749;Municipalidad Distrital de Tres Unidos;41;1;01-08-2025
220801;301750;Municipalidad Provincial de Rioja;41;1;01-08-2025
220802;301751;Municipalidad Distrital de Awajun;41;1;01-08-2025
220803;301752;Municipalidad Distrital de Elías Soplin Vargas;41;1;01-08-2025
220804;301753;Municipalidad Distrital de Nueva Cajamarca;41;1;01-08-2025
220805;301754;Municipalidad Distrital de Pardo Miguel;41;1;01-08-2025
220806;301755;Municipalidad Distrital de Posic;41;1;01-08-2025
220807;301756;Municipalidad Distrital de San Fernando;41;1;01-08-2025
220808;301757;Municipalidad Distrital de Yorongos;41;1;01-08-2025
220809;301758;Municipalidad Distrital de Yuracyacu;41;1;01-08-2025
220901;301759;Municipalidad Provincial de San Martín - Tarapoto;41;1;01-08-2025
220902;301760;Municipalidad Distrital de Alberto Leveau;41;1;01-08-2025
220903;301761;Municipalidad Distrital de Cacatachi;41;1;01-08-2025
220904;301762;Municipalidad Distrital de Chazuta;41;1;01-08-2025
220905;301763;Municipalidad Distrital de Chipurana;41;1;01-08-2025
220906;301764;Municipalidad Distrital de El Porvenir;41;1;01-08-2025
220907;301765;Municipalidad Distrital de Huimbayoc;41;1;01-08-2025
220908;301766;Municipalidad Distrital de Juan Guerra;41;1;01-08-2025
220909;301767;Municipalidad Distrital de la Banda de Shilcayo;41;1;01-08-2025
220910;301768;Municipalidad Distrital de Morales;41;1;01-08-2025
220911;301769;Municipalidad Distrital de Papaplaya;41;1;01-08-2025
220912;301770;Municipalidad Distrital de San Antonio;41;1;01-08-2025
220913;301771;Municipalidad Distrital de Sauce;41;1;01-08-2025
220914;301772;Municipalidad Distrital de Shapaja;41;1;01-08-2025
221001;301773;Municipalidad Provincial de Tocache;41;1;01-08-2025
221002;301774;Municipalidad Distrital de Nuevo Progreso;41;1;01-08-2025
221003;301775;Municipalidad Distrital de Polvora;41;1;01-08-2025
221004;301776;Municipalidad Distrital de Shunte;41;1;01-08-2025
221005;301777;Municipalidad Distrital de Uchiza;41;1;01-08-2025
221006;301897;Municipalidad Distrital de Santa Lucia;41;1;01-08-2025
230101;301778;Municipalidad Provincial de Tacna;41;1;01-08-2025
230102;301779;Municipalidad Distrital de Alto de la Alianza;41;1;01-08-2025
230103;301780;Municipalidad Distrital de Calana;41;1;01-08-2025
230104;301781;Municipalidad Distrital de Ciudad Nueva;41;1;01-08-2025
230105;301782;Municipalidad Distrital de Inclan;41;1;01-08-2025
230106;301783;Municipalidad Distrital de Pachia;41;1;01-08-2025
230107;301784;Municipalidad Distrital de Palca;41;1;01-08-2025
230108;301785;Municipalidad Distrital de Pocollay;41;1;01-08-2025
230109;301786;Municipalidad Distrital de Sama;41;1;01-08-2025
230110;301838;Municipalidad Distrital de Coronel Gregorio Albarracín Lanchipa;41;1;01-08-2025
230111;301869;Municipalidad Distrital de la Yarada los Palos;41;1;01-08-2025
230201;301787;Municipalidad Provincial de Candarave;41;1;01-08-2025
230202;301788;Municipalidad Distrital de Cairani;41;1;01-08-2025
230203;301789;Municipalidad Distrital de Camilaca;41;1;01-08-2025
230204;301790;Municipalidad Distrital de Curibaya;41;1;01-08-2025
230205;301791;Municipalidad Distrital de Huanuara;41;1;01-08-2025
230206;301792;Municipalidad Distrital de Quilahuani;41;1;01-08-2025
230301;301793;Municipalidad Provincial de Jorge Basadre - Locumba;41;1;01-08-2025
230302;301794;Municipalidad Distrital de Ilabaya;41;1;01-08-2025
230303;301795;Municipalidad Distrital de Ite;41;1;01-08-2025
230401;301796;Municipalidad Provincial de Tarata;41;1;01-08-2025
230402;301797;Municipalidad Distrital Héroes Albarracín - Chucatamani;41;1;01-08-2025
230403;301798;Municipalidad Distrital de Estique;41;1;01-08-2025
230404;301799;Municipalidad Distrital de Estique Pampa;41;1;01-08-2025
230405;301800;Municipalidad Distrital de Sitajara;41;1;01-08-2025
230406;301801;Municipalidad Distrital de Susapaya;41;1;01-08-2025
230407;301802;Municipalidad Distrital de Tarucachi;41;1;01-08-2025
230408;301803;Municipalidad Distrital de Ticaco;41;1;01-08-2025
240101;301804;Municipalidad Provincial de Tumbes;41;1;01-08-2025
240102;301805;Municipalidad Distrital de Corrales;41;1;01-08-2025
240103;301806;Municipalidad Distrital de la Cruz;41;1;01-08-2025
240104;301807;Municipalidad Distrital de Pampas de Hospital;41;1;01-08-2025
240105;301808;Municipalidad Distrital de San Jacinto;41;1;01-08-2025
240106;301809;Municipalidad Distrital de San Juan de la Virgen;41;1;01-08-2025
240201;301810;Municipalidad Provincial de Contralmirante Villar;41;1;01-08-2025
240202;301811;Municipalidad Distrital de Casitas;41;1;01-08-2025
240203;301843;Municipalidad Distrital Canoas de Punta Sal;41;1;01-08-2025
240301;301812;Municipalidad Provincial de Zarumilla;41;1;01-08-2025
240302;301813;Municipalidad Distrital de Aguas Verdes;41;1;01-08-2025
240303;301814;Municipalidad Distrital de Matapalo;41;1;01-08-2025
240304;301815;Municipalidad Distrital de Papayal;41;1;01-08-2025
