n_documento,f_documento,f_recepcion,url_documento,usuario_registro,fecha_registro
RESOLUCIÓN DE ALCALDÍA N° 907-2024-MDT-A,2024-12-05,2024-12-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/36092a8a-74e6-4cde-8cf0-d20547682358/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20907-2024-MDT-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 140-2025-MPCH,2025-03-31,2025-04-01,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/f9174d7a-957a-4819-ba18-65c40933e53d/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20140-2025-MPCH.pdf,1,2026-03-27
OFICIO N° 191-2024-A-MPM,2024-08-20,2025-04-25,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/41a8f8b6-6635-4e0f-ae75-ee69cf159ce5/OFICIO%20N%c2%b0%20191-2024-A-MPM.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 079-2021-MPCH-A,2021-03-08,2021-03-08,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/62ae1a14-679a-49a3-9d95-b50a2dc59d23/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20079-2021-MPCH-A.pdf,1,2026-03-27
OFICIO N° 112-2021-MPCH-A,2021-04-21,2021-04-21,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/da1620d6-032d-4ad4-a0b5-b39139a06d11/OFICIO%20N%c2%b0%20112-2021-MPCH-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 432-2024-MPM-A,2024-12-19,2024-12-20,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/15c7b6b9-1b7c-462f-9363-6e3816cda7f0/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20432-2024-MPM-A.pdf,1,2026-03-27
OFICIO N° 196-2023-MPCH-A,2023-05-29,2023-05-29,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/b8cdbc18-0be3-4913-ad6c-b061fab5ae1c/OFICIO%20N%c2%b0%20196-2023-MPCH-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 423-2023-MPCH-A,2023-06-28,2023-06-28,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/3e070d73-3595-485a-9dcd-e332fe2180c5/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20423-2023-MPCH-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 187-2025-MPP-A,2025-08-11,2025-09-11,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/7e0dbf0a-bca8-4e28-b66d-fb7830b74545/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20187-2025-MPP-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 482-2020-MPCH-A,2020-07-29,2020-07-29,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/8b23c070-7f5a-4445-b9be-747bf6d68354/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20482-2020-MPCH-A.pdf,1,2026-03-27
RESOLUCIÓN N° 2267-2025-GM-MPCH,2025-09-12,2026-02-12,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/89680a66-1490-4603-9a8f-d3022eaeeded/RESOLUCI%c3%93N%20N%c2%b0%202267-2025-GM-MPCH.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 430-2025-MPCH-J-A,2025-06-11,2026-02-11,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/8e7dc728-cf93-44c9-914d-7acae130a336/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20430-2025-MPCH-J-A.pdf,1,2026-03-27
RESOLUCIÓN N° 289-2020-MPP-ALC,2020-10-26,2020-10-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/14db8d5d-73d8-4890-9acc-c80d885f741a/RESOLUCI%c3%93N%20N%c2%b0%20289-2020-MPP-ALC.pdf,1,2026-03-27
OFICIO N° 136-2025-MPP-GM,2025-05-28,2025-06-11,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/ecfd92d4-650e-473c-84bb-e9b3baaf5e36/OFICIO%20N%c2%b0%20136-2025-MPP-GM.pdf,1,2026-03-27
RESOLUCIÓN Nª 312-2025-MPP,2025-06-26,2025-07-22,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/3ebb55f8-f37c-4bb2-b80e-e289b686462d/RESOLUCI%c3%93N%20N%c2%aa%20312-2025-MPP.pdf,1,2026-03-27
RESOLUCIÓN DE LA ALCALDÍA N° 321-2022-MPCH,2022-09-22,2022-09-22,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/27d66589-28ba-4215-a1ed-a468185021c8/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20321-2022-MPCH.pdf,1,2026-03-27
RESOLUCIÓN DE LA ALCALDÍA N° 329-2022-MPCH,2022-09-26,2022-09-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/57729303-7412-4e4b-ab31-e0069c4cc85d/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20329-2022-MPCH.pdf,1,2026-03-27
OFICIO N° 068-2025-MPC-GM,2025-03-14,2025-03-19,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/638a3cc5-cecb-4449-a1ec-94b8a2e49301/OFICIO%20N%c2%b0%20068-2025-MPC-GM.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 0165-2022-MPS,2022-02-03,2020-09-07,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/14d6e73f-b6eb-4674-8ce4-b0aa263fb6d5/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%200165-2022-MPS.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 0103-2022-MPS,2022-01-18,2022-01-18,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/751664ba-a849-4c03-8cfa-c8735187e7c6/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%200103-2022-MPS.pdf,1,2026-03-27
RESOLUCIÓN DE GERENCIA N° 474-2021-MPCP-GM,2021-09-03,2021-09-03,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/5f1f206b-5be8-46cb-8365-86d5dcfbdb8a/RESOLUCI%c3%93N%20DE%20GERENCIA%20N%c2%b0%20474-2021-MPCP-GM.pdf,1,2026-03-27
OFICIO N° 0961-2025-MPS-OGGDAC,2025-07-11,2025-10-07,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/fb90399b-df20-4c85-8e67-143313429e4b/OFICIO%20N%c2%b0%200961-2025-MPS-OGGDAC.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 0801-2025-MPS,2025-09-10,2025-10-07,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/844db5d0-72b7-4798-9829-30d3c286a4d1/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%200801-2025-MPS.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 0318-2023-MPC-A,2023-07-20,2023-07-20,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/a4d27aa4-f374-4481-9836-3a04c5e6952d/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%200318-2023-MPC-A.pdf,1,2026-03-27
OFICIO N°98-2024-MPLP-GM,2020-07-22,2025-05-09,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/6a619faf-7f8d-4ee5-8ede-7fba395440fc/OFICIO%20N%c2%b0%2098-2024-MPLP-GM.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 264-11-2020-MPT,2020-11-23,2020-11-23,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/bcb9bc3b-dcaa-4e1f-9901-0d4971cb2c13/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20264-11-2020-MPT.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 0158-2020-MPD,2020-09-08,2020-09-08,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/4172915d-9a65-4bc9-8c56-406f04e663f5/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%200158-2020-MPD.pdf,1,2026-03-27
OFICIO N° 209-2022-A-MPH-H-HCO,2022-03-31,2022-03-31,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/3b01fc35-c30c-4804-a190-8633eebdd510/OFICIO%20N%c2%b0%20209-2022-A-MPH-H-HCO.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 336-2021-MPH-A,2021-11-23,2021-11-23,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/6b32d049-60c9-4d2c-9fbe-c2d0d1ddf3fe/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20336-2021-MPH-A.pdf,1,2026-03-27
OFICIO N° 170-2023-GM-MDSJM,2023-10-19,2025-08-07,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/2f068123-d35f-49f7-8123-f2a7246188d0/OFICIO%20N%c2%b0%20170-2023-GM-MDSJM.pdf,1,2026-03-27
OFICIO N° 002-2026-MPC-GM-OGTIT,2026-02-12,2026-02-19,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/66ea2f0b-b3d4-4106-b52b-da5f44b0adef/OFICIO%20N%c2%b0%20002-2026-MPC-GM-OGTIT.pdf,1,2026-03-27
OFICIO N° 030-2025-GM-MPT,2025-01-31,2025-05-09,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/6d6fcb5c-2654-4787-bd6d-50f490ef3af5/OFICIO%20N%c2%b0%20030-2025-GM-MPT.pdf,1,2026-03-27
OFICIO N° 107-2025-EPNE-ALC-MDSMC,2025-05-30,2025-05-30,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/1f21186b-f416-4677-b38d-886237890221/OFICIO%20N%c2%b0%20107-2025-EPNE-ALC-MDSMC.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 572-2020-MPHCO-A,2020-10-22,2020-10-22,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/9058e835-3484-4f96-a3da-55066610e1b1/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20572-2020-MPHCO-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 0135-2025-MPH,2025-04-03,2025-04-29,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/2989c5d6-d7d9-43ac-a50b-7305e8817c43/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%200135-2025-MPH.pdf,1,2026-03-27
OFICIO N° 132-2025-GM-MPC,2025-03-19,2025-05-09,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/8566d5ac-0eff-4347-8fb6-39915ce630e0/OFICIO%20N%c2%b0%20132-2025-GM-MPC.pdf,1,2026-03-27
OFICIO N° 053-2025-A-MPS,2025-03-07,2025-03-13,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/67741d3e-5f03-45ee-b84e-000d6db91342/OFICIO%20N%c2%b0%20053-2025-A-MPS.pdf,1,2026-03-27
OFICIO N° D000002-2024-MML-CGTD,2024-11-21,2024-11-12,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/8aee69c1-e00e-43c7-9406-40de251d5ba5/OFICIO%20N%c2%b0%20D000002-2024-MML-CGTD.PDF,1,2026-03-27
OFICIO N° 198-2025-A-MPS,2025-05-19,2025-05-23,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/9c3a1435-6eff-47f3-abfc-b45349baa74a/OFICIO%20N%c2%b0%20198-2025-A-MPS.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 138-2025-MPA-A,2025-04-07,2025-04-29,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/4b4acfb9-a2ef-4d47-b176-c7f1e2925135/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20138-2025-MPA-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 562-2020-A-MPI,2020-11-16,2020-11-16,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/76905006-a786-4c9a-ab77-153ca666d8be/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20562-2020-A-MPI.pdf,1,2026-03-27
OFICIO N° 104-2025-MPAR-LL-A,2025-04-07,2025-04-22,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/a7b671b4-3220-49f5-9b0f-4f32299975cf/OFICIO%20N%c2%b0%20104-2025-MPAR-LL-A.pdf,1,2026-03-27
RESOLUCIÓN DE PRESIDENCIA DEL CONSEJO DIRECTIVO N° 00093-2024-OEFA-PCD,2024-06-28,2024-06-28,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/3f9624e2-5475-4f10-ba1c-91f42af2fd7c/RESOLUCI%c3%93N%20DE%20PRESIDENCIA%20DEL%20CONSEJO%20DIRECTIVO%20N%c2%b0%2000093-2024-OEFA-PCD.pdf,1,2026-03-27
OFICIO N° 00088-2025-OEFA-GEG,2025-02-07,2025-11-28,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/60767a17-6ec4-4d29-9a04-a90861ccc4c8/OFICIO%20N%c2%b0%2000088-2025-OEFA-GEG.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 224-2021-MPI,2021-09-09,2021-09-09,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/fc0bdc24-8ef6-4dc5-bf58-28b797d1abc2/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20224-2021-MPI.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 341-2020-MPLC-A,2020-09-25,2020-09-25,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/0922c01c-6eed-4386-aad0-325b99f3ac82/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20341-2020-MPLC-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 0265-2025-AL-LEUS-MPB,2025-05-22,2025-11-03,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/252cee5d-1463-42a3-af50-a3e759455294/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%200265-2025-AL-LEUS-MPB.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 060-2025-A-MPC,2025-03-25,2025-04-29,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/56a58db5-5905-435f-8550-70414a591994/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20060-2025-A-MPC.pdf,1,2026-03-27
OFICIO D00002-2023-OSINFOR,2023-05-03,2020-12-31,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/ac5da4c0-dd6c-465b-842c-914f56268d07/OFICIO%20D00002-2023-OSINFOR.PDF,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 070-2025-A-MPLU,2025-03-13,2025-03-25,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/7be2f9f0-6a91-4347-a288-c5c85a4b2289/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20070-2025-A-MPLU.pdf,1,2026-03-27
OFICIO N° 0176-2025-MPC-AL,2025-04-08,2025-04-22,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/f7d7e246-9d0c-4f4d-a675-a66297a95bd2/OFICIO%20N%c2%b0%200176-2025-MPC-AL.pdf,1,2026-03-27
RESOLUCIÓN GERENCIAL N° 078-2021-GM-MPL,2021-10-29,2021-10-29,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/b4395068-2fe3-464b-ab46-324423bea98c/RESOLUCI%c3%93N%20GERENCIAL%20N%c2%b0%20078-2021-GM-MPL.pdf,1,2026-03-27
OFICIO N° GSTI-229-2024-OS-OS,2024-10-24,2024-10-24,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/748a127d-9cb6-43ee-a74b-f53992d46e29/OFICIO%20N%c2%b0%20GSTI-229-2024-OS-OS.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 369-2021-MPL-A-PAG-01,2021-12-09,2021-12-09,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/2df3953d-a426-4b85-b61d-1d51ee3c4d19/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20369-2021-MPL-A-PAG-01.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 606 -2024-MPLP,2024-09-24,2024-09-24,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/d5ecc874-4545-4073-8db8-9a4244c29107/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20606%20-2024-MPLP.pdf,1,2026-03-27
MEMORANDUM GSTI-167-2024,2024-02-28,2024-09-03,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/90f522cd-75c6-4896-af55-db7c20717967/MEMORANDUM%20GSTI-167-2024.pdf,1,2026-03-27
RESOLUCIÓN GENERAL N° 070-2020-MPLP-GM,2020-07-31,2020-07-31,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/1ae2df11-0954-4b0b-a7ca-8210b24c0a2a/RESOLUCI%c3%93N%20GENERAL%20N%c2%b0%20070-2020-MPLP-GM.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 053-2025-MPCH,2025-02-21,2025-02-27,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/4862e0aa-38ae-4fed-bff9-3a0dc9f6d54b/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20053-2025-MPCH.pdf,1,2026-03-27
OFICIO N° 000133-2025-OTASS-GG,2025-02-12,2025-02-12,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/05a0bfb2-ffeb-4dd6-990b-87588cd2f10a/OFICIO%20N%c2%b0%20000133-2025-OTASS-GG.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 174-2020-MPMC-J,2020-09-21,2020-09-21,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/a32c37d3-1883-4288-b4fb-c04ef1b9dd3b/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20174-2020-MPMC-J.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 380-2024-MPM,2024-11-27,2024-11-27,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/dac4e768-42e3-49cf-9a0e-2eb3f993e696/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20380-2024-MPM.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 000097-2026-MPCH-A,2026-02-11,2026-02-23,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/ebc545d1-a4e1-4b6a-9b3c-033f52cadfd3/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20000097-2026-MPCH-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 858 -2020-MPM-CH-A,2020-11-17,2020-11-17,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/56de8206-c10c-4b66-a135-cf5795a4ebf9/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20858%20-2020-MPM-CH-A.pdf,1,2026-03-27
OFICIO N° 1061-2020-MPM-CH-A,2020-11-18,2020-11-18,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/dd96c2fb-053d-406d-8d8a-83eb11b6a335/OFICIO%20N%c2%b0%201061-2020-MPM-CH-A.pdf,1,2026-03-27
OFICIO N° 386-2025-MPCH-A,2025-09-04,2025-09-12,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/aea49f25-b437-4a1f-b220-4d23985d4552/OFICIO%20N%c2%b0%20386-2025-MPCH-A.pdf,1,2026-03-27
OFICIO N° 0465-2025-MPCH-J-A,2025-09-02,2025-09-15,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/abaa13a1-3aeb-46fa-93f1-5cf5abcd25c0/OFICIO%20N%c2%b0%200465-2025-MPCH-J-A.pdf,1,2026-03-27
OFICIO N° 0384-2025-GM-MPCH,2025-09-08,2025-09-15,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/c85b050f-ccb4-470c-8fcb-184c38c4d205/OFICIO%20N%c2%b0%200384-2025-GM-MPCH.pdf,1,2026-03-27
OFICIO N° 002039-2025-MTPE-3-24-1,2025-09-10,2025-10-07,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/58490551-c6bd-4b40-bead-0a79139a120c/OFICIO%20N%c2%b0%20002039-2025-MTPE-3-24-1.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 285-2020-MPM-A,2025-07-28,2025-07-28,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/1ba2df62-e360-4d60-9a26-34fb9b968735/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20285-2020-MPM-A.pdf,1,2026-03-27
OFICIO N° 001052-2025-MPDAC-A,2025-09-04,2025-09-16,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/817b4a5c-2b16-465b-b14e-0956ad422df0/OFICIO%20N%c2%b0%20001052-2025-MPDAC-A.pdf,1,2026-03-27
RESOLUCIÓN DE DIRECCIÓN EJECUTIVA N° 001608-2023-MIDIS-PNCM-DE,2023-11-17,2024-12-26,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/fc136a2b-edc4-49c8-9a9b-b4e564259cf0/RESOLUCI%c3%93N%20DE%20DIRECCI%c3%93N%20EJECUTIVA%20N%c2%b0%20001608-2023-MIDIS-PNCM-DE.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 114-2021-MPPA-A,2021-02-22,2021-02-22,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/63915da0-bd3b-492f-979b-73aea3a3250e/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20114-2021-MPPA-A.pdf,1,2026-03-27
OFICIO N° 041-2026-MPF-ALC,2026-01-29,2026-02-04,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/0e792214-0b23-4d32-8027-f74e1178146a/OFICIO%20N%c2%b0%20041-2026-MPF-ALC.pdf,1,2026-03-27
OFICIO N° 148-2023-MPP-GSG,2023-05-12,2023-05-12,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/dfb33635-6840-46e5-8a77-4aee0da329f0/OFICIO%20N%c2%b0%20148-2023-MPP-GSG.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 269-2020-MPP-A,2020-09-08,2020-09-08,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/aba5bf61-2271-4cea-bf30-7dc4eef1298c/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20269-2020-MPP-A.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 087-2025-MPH-BCA-A,2025-04-02,2025-09-29,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/a108e160-3442-457e-be8d-29227bc850c8/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20087-2025-MPH-BCA-A.pdf,1,2026-03-27
OFICIO N° 1006-2025-ALC-MPPC-AYAC,2025-10-01,2025-10-07,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/13bad3ea-9d16-4652-ac2b-f075454a017d/OFICIO%20N%c2%b0%201006-2025-ALC-MPPC-AYAC.pdf,1,2026-03-27
OFICIO N° 723-2025-MINEDU-VMGI-PRONABEC,2025-08-29,2026-01-05,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/300d9bc9-25e5-4111-965a-18ec508ef872/OFICIO%20N%c2%b0%20723-2025-MINEDU-VMGI-PRONABEC.pdf,1,2026-03-27
RESOLUCIÓN DE ALCALDÍA N° 331-2022-A-HMPP-PASCO,2022-10-19,2022-10-19,https://repositorio.pngd.gob.pe/share/proxy/alfresco/slingshot/node/content/workspace/SpacesStore/11a3d3a2-56f3-412e-96cb-7aa630f6a2d3/RESOLUCI%c3%93N%20DE%20ALCALD%c3%8dA%20N%c2%b0%20331-2022-A-HMPP-PASCO.pdf,1,2026-03-27
